line_key,priority,reconciliation_status,match_method,confidence_score,absolute_exposure,anomaly_flags
TXN-A-001874-L3762,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,109.03,
TXN-A-002017-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,108.80,
TXN-A-002029-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,108.74,
TXN-A-001843-L3700,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,107.73,
TXN-A-001872-L3758,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,105.56,
TXN-A-001282-L2563,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,105.47,
TXN-A-001229-L2457,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,105.22,
TXN-A-001785-L3584,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,104.14,
TXN-A-001236-L2471,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,104.00,
TXN-A-001596-L3171,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,103.60,
TXN-A-001630-L3233,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,103.21,
TXN-A-001774-L3562,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,103.02,
TXN-A-001884-L3782,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,87.50,102.53,
TXN-A-001440-L2879,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.40,102.16,
TXN-A-001649-L3291,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,102.02,
TXN-A-001269-L2537,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,101.27,
TXN-A-001313-L2625,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,100.50,
TXN-A-001390-L2779,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,100.44,
TXN-A-001247-L2493,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,99.77,
TXN-A-001347-L2693,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,99.45,
TXN-A-001732-L3478,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,98.55,
TXN-A-001213-L2425,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,98.32,
TXN-A-001908-L3830,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,98.24,
TXN-A-002026-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,87.20,97.86,UNRESOLVED_TRANSACTION
TXN-A-001438-L2875,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,97.53,
TXN-A-001193-L2385,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,97.05,
TXN-A-001721-L3456,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,97.03,
TXN-A-001648-L3288,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,96.89,
TXN-A-001637-L3255,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,96.62,
TXN-A-001323-L2645,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,96.60,
TXN-A-001321-L2641,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,96.49,
TXN-A-001601-L3176,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,96.18,
TXN-A-001489-L2977,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,94.74,
TXN-A-001612-L3187,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,94.29,
TXN-A-001225-L2449,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,93.89,
TXN-A-001228-L2455,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,93.62,
TXN-A-001375-L2749,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,92.34,
TXN-A-001478-L2955,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,91.72,
TXN-A-001506-L3011,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,91.72,
TXN-A-002004-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,81.00,90.38,
TXN-A-001754-L3522,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,89.40,
TXN-A-001559-L3134,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,87.58,
TXN-A-002008-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,87.27,
TXN-A-001766-L3546,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,86.86,
TXN-A-001610-L3185,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,81.00,86.57,
TXN-A-001426-L2851,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,86.45,
TXN-A-002247-L4313,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.00,86.40,
TXN-A-001661-L3326,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,85.69,
TXN-A-001903-L3820,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,85.42,
TXN-A-001133-L2265,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,85.21,
TXN-A-001748-L3510,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,90.50,84.77,
TXN-A-001442-L2883,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,84.28,
TXN-A-001562-L3137,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,84.10,
TXN-A-001569-L3144,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,84.00,
TXN-A-001416-L2831,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,83.62,
TXN-A-001664-L3336,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,83.40,
TXN-A-001431-L2861,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,82.97,
TXN-A-001285-L2569,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,82.57,
TXN-A-001531-L3106,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,89.40,82.22,
TXN-A-001849-L3712,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,82.04,
TXN-A-001653-L3302,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,81.88,
TXN-A-001654-L3306,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,81.63,
TXN-A-001173-L2345,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,81.40,
TXN-A-001618-L3197,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,81.34,
TXN-A-001281-L2561,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,81.01,
TXN-A-001631-L3237,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,80.88,
TXN-A-001810-L3634,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,80.84,
TXN-A-001131-L2261,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,80.71,
TXN-A-001741-L3496,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,80.00,
TXN-A-001384-L2767,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,79.94,
TXN-A-001736-L3486,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,78.89,
TXN-A-001403-L2805,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,78.71,
TXN-A-001806-L3626,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,78.01,
TXN-A-001899-L3812,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,77.98,
TXN-A-001712-L3438,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,77.65,
TXN-A-001772-L3558,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,77.38,
TXN-A-001532-L3107,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,76.92,
TXN-A-001266-L2531,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,76.49,
TXN-A-001415-L2829,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,76.48,
TXN-A-001848-L3710,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,75.82,
TXN-A-001294-L2587,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,75.70,
TXN-A-001356-L2711,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,75.70,
TXN-A-001695-L3404,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,75.40,
TXN-A-002015-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,90.00,74.97,
TXN-A-001557-L3132,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.10,74.61,
TXN-A-001777-L3568,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,74.47,
TXN-A-001318-L2635,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,74.40,
TXN-A-001556-L3131,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.90,74.16,
TXN-A-001487-L2973,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,73.91,
TXN-A-001258-L2515,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,73.85,
TXN-A-001738-L3490,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,73.81,
TXN-A-001469-L2937,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,73.44,
TXN-A-001189-L2377,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,73.43,
TXN-A-001635-L3248,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,73.43,
TXN-A-001904-L3822,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,73.23,
TXN-A-001857-L3728,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,90.90,73.20,
TXN-A-001200-L2399,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,72.67,
TXN-A-001705-L3424,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,86.40,72.08,
TXN-A-002166-L4176,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,71.51,
TXN-A-001456-L2911,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,70.86,
TXN-A-001715-L3444,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,70.59,
TXN-A-001651-L3297,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,70.41,
TXN-A-002202-L4223,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.90,70.40,
TXN-A-001580-L3155,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.80,69.97,
TXN-A-001554-L3129,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,69.78,
TXN-A-001716-L3446,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,68.90,
TXN-A-001196-L2391,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,68.56,
TXN-A-001310-L2619,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,68.51,
TXN-A-001509-L3017,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,68.27,
TXN-A-001517-L3092,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,68.27,
TXN-A-001157-L2313,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,67.89,
TXN-A-001423-L2845,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,67.81,
TXN-A-001866-L3746,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,67.61,
TXN-A-001853-L3720,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,67.57,
TXN-A-001916-L3846,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,67.57,
TXN-A-001623-L3212,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,66.95,
TXN-A-002029-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,66.59,
TXN-A-001865-L3744,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.80,66.52,
TXN-A-001238-L2475,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,66.29,
TXN-A-001261-L2521,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,66.28,
TXN-A-001758-L3530,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,65.76,
TXN-A-001139-L2277,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,65.70,
TXN-A-001252-L2503,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,65.67,
TXN-A-001186-L2371,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,65.57,
TXN-A-001855-L3724,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,65.25,
TXN-A-001702-L3418,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,64.68,
TXN-A-002020-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,64.41,
TXN-A-001520-L3095,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,63.55,
TXN-A-001417-L2833,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,63.47,
TXN-A-001668-L3347,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,62.99,
TXN-A-001887-L3788,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,62.64,
TXN-A-001699-L3412,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,87.20,62.25,
TXN-A-001274-L2547,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,61.48,
TXN-A-001667-L3345,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.90,61.17,
TXN-A-001389-L2777,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,59.95,
TXN-A-001328-L2655,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,59.18,
TXN-A-001169-L2337,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,58.44,
TXN-A-001159-L2317,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,58.07,
TXN-A-001753-L3520,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,58.06,
TXN-A-001418-L2835,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,57.48,
TXN-A-001867-L3748,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,56.76,
TXN-A-001511-L3021,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,56.38,
TXN-A-001459-L2917,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,55.70,
TXN-A-001827-L3668,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.00,55.47,
TXN-A-001364-L2727,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,55.05,
TXN-A-001870-L3754,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,54.49,
TXN-A-001570-L3145,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.93,
TXN-A-001279-L2557,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.89,
TXN-A-001863-L3740,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.00,53.79,
TXN-A-001265-L2529,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.78,
TXN-A-001449-L2897,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,53.75,
TXN-A-001567-L3142,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.69,
TXN-A-002103-L4073,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,86.50,53.66,
TXN-A-001195-L2389,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.46,
TXN-A-001473-L2945,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.44,
TXN-A-001536-L3111,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.44,
TXN-A-001900-L3814,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,53.26,
TXN-A-001147-L2293,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,53.11,
TXN-A-001324-L2647,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,53.07,
TXN-A-001659-L3321,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,52.85,
TXN-A-001875-L3764,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,52.62,
TXN-A-001744-L3502,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,52.38,
TXN-A-001592-L3167,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,51.92,
TXN-A-001137-L2273,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,50.90,
TXN-A-001210-L2419,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,50.54,
TXN-A-001208-L2415,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,50.16,
TXN-A-001690-L3394,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,50.11,
TXN-A-001882-L3778,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,50.05,
TXN-A-001622-L3210,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,49.67,
TXN-A-001624-L3215,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,49.16,
TXN-A-001652-L3300,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,49.04,
TXN-A-001304-L2607,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,48.93,
TXN-A-001647-L3285,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,48.72,
TXN-A-001446-L2891,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,48.41,
TXN-A-001769-L3552,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,48.33,
TXN-A-001445-L2889,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,88.40,48.18,
TXN-A-001568-L3143,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,48.12,
TXN-A-001154-L2307,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,47.78,
TXN-A-002034-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,47.38,LOW_CONFIDENCE_MATCH;UNRESOLVED_TRANSACTION
TXN-A-001177-L2353,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,47.33,
TXN-A-001501-L3001,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,46.91,
TXN-A-001604-L3179,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,46.80,
TXN-A-001421-L2841,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,46.69,
TXN-A-001295-L2589,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,45.97,
TXN-A-001564-L3139,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,85.20,45.48,
TXN-A-001430-L2859,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,45.37,
TXN-A-001803-L3620,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,45.16,
TXN-A-001656-L3312,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,44.87,
TXN-A-001503-L3005,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRODUCT_CODE,95.00,44.74,
TXN-A-001877-L3768,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,44.29,
TXN-A-001841-L3696,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,92.00,44.09,
TXN-A-001733-L3480,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,43.66,
TXN-A-001335-L2669,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,43.60,
TXN-A-001223-L2445,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,43.06,
TXN-A-001620-L3203,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,42.53,
TXN-A-001859-L3732,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,42.41,
TXN-A-001185-L2369,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,41.99,
TXN-A-001180-L2359,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,41.92,
TXN-A-001352-L2703,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,41.69,
TXN-A-002021-L01,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,80.00,41.58,LOW_CONFIDENCE_MATCH;UNRESOLVED_TRANSACTION
TXN-A-001757-L3528,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,41.20,
TXN-A-001631-L3236,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,41.19,
TXN-A-001660-L3324,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,41.17,
TXN-A-001363-L2725,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,40.69,
TXN-A-001432-L2863,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,40.62,
TXN-A-001245-L2489,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,40.58,
TXN-A-001649-L3290,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,40.56,
TXN-A-001892-L3798,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,40.27,
TXN-A-001678-L3370,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,39.73,
TXN-A-001199-L2397,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,39.67,
TXN-A-001894-L3802,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,FUZZY_NAME,84.00,39.29,
TXN-A-001692-L3398,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_PRIMARY_ID,100.00,39.24,
TXN-A-001178-L2355,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,39.17,
TXN-A-001534-L3109,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,38.93,
TXN-A-001379-L2757,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,38.71,
TXN-A-001221-L2441,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,38.40,
TXN-A-001842-L3698,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,EXACT_BARCODE,97.00,38.28,
TXN-A-001717-L3448,LOW,QUANTITY_AND_AMOUNT_DIFFERENCE,NORMALIZED_NAME,90.00,38.24,
